case_num,source_rank,source_cost,status,r_src_cost,r_tgt_cost,PFT7_leaf_src,PFT7_leaf_tgt,PFT7_leaf_delta,PFT7_leaf_rel_change,PFT7_fineroot_src,PFT7_fineroot_tgt,PFT7_fineroot_delta,PFT7_fineroot_rel_change,PFT9_leaf_src,PFT9_leaf_tgt,PFT9_leaf_delta,PFT9_leaf_rel_change,PFT9_fineroot_src,PFT9_fineroot_tgt,PFT9_fineroot_delta,PFT9_fineroot_rel_change,PFT10_leaf_src,PFT10_leaf_tgt,PFT10_leaf_delta,PFT10_leaf_rel_change,PFT10_fineroot_src,PFT10_fineroot_tgt,PFT10_fineroot_delta,PFT10_fineroot_rel_change
825,70,0.6431,ok,0.6431,0.6616,18.524227663874626,17.723264172673225,-0.8009634912014008,-0.043238698300141,2.701466204598546,1.7190431244671345,-0.9824230801314116,-0.363662916996367,145.67893743515015,138.91084492206573,-6.768092513084412,-0.04645896402214815,108.9869737625122,96.95775806903839,-12.029215693473816,-0.11037296732071897,40.669865906238556,35.56797653436661,-5.101889371871948,-0.12544642718109733,1.7219838919118047,0.390955014154315,-1.3310288777574897,-0.7729624440793906
3050,71,0.6432,ok,0.6432,0.7466,9.204680100083351,6.632833741605282,-2.5718463584780693,-0.27940638137492474,63.29754739999771,19.310949370265007,-43.986598029732704,-0.6949178891840333,117.55871027708054,164.75725173950195,47.19854146242142,0.40148910575130164,190.45118987560272,220.515176653862,30.063986778259277,0.15785664976887892,12.470659799873829,4.51640086248517,-7.9542589373886585,-0.6378378582237594,7.418045774102211,1.2988302623853087,-6.119215511716902,-0.8249093761432736
84,72,0.6441,ok,0.6441,0.6296,28.302408754825592,11.91262062638998,-16.38978812843561,-0.5790951671433667,30.379192903637886,67.13360548019409,36.754412576556206,1.2098548073064472,162.67642378807068,89.36139196157455,-73.31503182649612,-0.4506801300353668,255.73644042015076,140.38702845573425,-115.3494119644165,-0.45104800776498,14.836043119430542,11.155398562550545,-3.6806445568799973,-0.24808801964585236,22.724449634552002,31.106360256671906,8.381910622119904,0.36884988445992556
4652,73,0.6450,ok,0.645,0.9682,30.156493186950684,0.23405984393320978,-29.922433343017474,-0.9922384926363225,236.02233827114105,0.15389968757517636,-235.86843858356588,-0.9993479443992357,74.1465613245964,138.1271332502365,63.980571925640106,0.862893312685777,263.24543356895447,427.24958062171936,164.0041470527649,0.6230085165363587,0.2121127472491935,0.13416717411018908,-0.07794557313900441,-0.3674723662290446,0.9206184768117964,0.4606990551110357,-0.4599194217007607,-0.4995765708434536
1436,74,0.6456,ok,0.6456,0.6499,21.60647325217724,22.406842559576035,0.8003693073987961,0.03704303326403093,11.958422139286995,11.608594097197056,-0.3498280420899391,-0.0292536956811927,153.69094908237457,149.8033106327057,-3.8876384496688843,-0.025295168472056255,111.48229986429214,101.74848884344101,-9.733811020851135,-0.08731261404456261,29.60619330406189,29.537996277213097,-0.06819702684879303,-0.0023034716469083035,2.129344269633293,1.2456190306693316,-0.8837252389639616,-0.4150222449074208
1437,75,0.6456,ok,0.6456,0.6499,21.60647325217724,22.406842559576035,0.8003693073987961,0.03704303326403093,11.958422139286995,11.608594097197056,-0.3498280420899391,-0.0292536956811927,153.69094908237457,149.8033106327057,-3.8876384496688843,-0.025295168472056255,111.48229986429214,101.74848884344101,-9.733811020851135,-0.08731261404456261,29.60619330406189,29.537996277213097,-0.06819702684879303,-0.0023034716469083035,2.129344269633293,1.2456190306693316,-0.8837252389639616,-0.4150222449074208
824,76,0.6463,ok,0.6463,0.67,20.445996895432472,25.769537314772606,5.323540419340134,0.26037079270658525,2.0124006550759077,2.239258959889412,0.22685830481350422,0.11273018831577906,137.9467099905014,142.65024662017822,4.703536629676819,0.03409676555534155,94.93960440158844,61.8412047624588,-33.09839963912964,-0.3486258432163413,41.30105301737785,41.3866750895977,0.08562207221984863,0.002073120803574239,0.6941144820302725,0.4329174989834428,-0.2611969830468297,-0.3763024541468047
3940,77,0.6475,ok,0.6475,0.8379,26.406317949295044,25.874000042676926,-0.5323179066181183,-0.020158732756314832,169.52133178710938,1.0593461338430643,-168.4619856532663,-0.9937509567517235,43.43101009726524,196.15405797958374,152.7230478823185,3.5164516676054727,90.28147906064987,10.146450251340866,-80.135028809309,-0.8876131587905797,0.7799608283676207,0.05545891690417193,-0.7245019114634488,-0.9288952535985149,33.0214649438858,0.0030093035547906766,-33.01845564033101,-0.9999088682600876
3890,78,0.6476,ok,0.6476,0.8851,25.77192708849907,4.082082770764828,-21.68984431773424,-0.8416073909899237,99.46088492870331,0.040820828871801496,-99.4200640998315,-0.9995895790701936,97.79388457536697,145.99281549453735,48.19893091917038,0.49286242313060824,72.6175531744957,2.070886082947254,-70.54666709154844,-0.9714822932966216,3.753107972443104,0.05267101005301811,-3.7004369623900857,-0.9859660285715863,0.63444918487221,0.0005289820137477363,-0.6339202028584623,-0.9991662342290593
1454,79,0.6484,ok,0.6484,0.6825,20.618272945284843,18.89142021536827,-1.7268527299165726,-0.08375351002963047,10.070394724607468,9.444057010114193,-0.6263377144932747,-0.06219594480867666,152.03766524791718,172.28470742702484,20.247042179107666,0.13317122534137993,85.84223687648773,93.26283633708954,7.420599460601807,0.08644461899657598,39.382703602313995,26.905901730060577,-12.476801872253418,-0.31680917588198093,1.2652884470298886,0.9901352459564805,-0.2751532010734081,-0.2174628257448307
1453,80,0.6484,ok,0.6484,0.6825,20.618272945284843,18.89142021536827,-1.7268527299165726,-0.08375351002963047,10.070394724607468,9.444057010114193,-0.6263377144932747,-0.06219594480867666,152.03766524791718,172.28470742702484,20.247042179107666,0.13317122534137993,85.84223687648773,93.26283633708954,7.420599460601807,0.08644461899657598,39.382703602313995,26.905901730060577,-12.476801872253418,-0.31680917588198093,1.2652884470298886,0.9901352459564805,-0.2751532010734081,-0.2174628257448307
4700,81,0.6489,ok,0.6489,0.5943,14.498207718133926,11.423575691878796,-3.0746320262551308,-0.2120698010423366,158.72497856616974,131.27094507217407,-27.454033493995667,-0.17296605576513308,29.59759719669819,30.59184178709984,0.9942445904016495,0.03359207113314469,146.33534848690033,123.57382476329803,-22.761523723602295,-0.1555435782191742,5.799093749374151,17.887689173221588,12.088595423847437,2.084566304028463,28.508000075817108,119.31483447551727,90.80683439970016,3.185310585035749
3895,82,0.6494,ok,0.6494,0.8818,19.66668665409088,4.158005118370056,-15.508681535720825,-0.7885762258023699,62.91387975215912,0.04158078081673011,-62.87229897134239,-0.9993390841419965,127.72569060325623,146.21694386005402,18.49125325679779,0.14477317107828874,114.27517235279083,4.979273304343224,-109.29589904844761,-0.9564273393614215,2.927423221990466,0.05834421972394921,-2.869079002266517,-0.9800697694526456,0.18208613619208336,0.0005957645043963566,-0.181490371687687,-0.9967281171600683
2514,83,0.6494,ok,0.6494,1.6697,9.391766972839832,112.32692748308182,102.93516051024199,10.960148479825092,21.810544654726982,1.799934427253902,-20.01061022747308,-0.9174741183336839,20.314397290349007,1.0935806203633547,-19.220816669985652,-0.9461672130985203,78.82597297430038,0.1129288284573704,-78.71304414584301,-0.9985673652452829,74.71257448196411,67.79802590608597,-6.914548575878143,-0.09254865896164963,159.92815792560577,9.476485662162304,-150.45167226344347,-0.9407453585092219
