year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1967.1667,5.916601,7.7020162,0,0.12875536,0.060981066,0,29.918571,0,0
1967.25,5.1461538,7.2133752,0,0.13213666,0.05697409,0,27.612699,3.7501595,0
1967.3333,0.46350611,6.7139462,0,0.040302394,0.5129222,0,2.5529435,28.337541,0
1967.4167,0,5.2709584,0,0,1.5734702,0,0,26.307614,0
1967.5,0,0.011314085,0,0,2.4059299,0,0,3.2689757,0
1967.5833,0,0.0069793028,0,0,3.1903434,0,0,0,0
1967.6667,0,0.0072623559,0,0,3.8495065,0,0,0,0
1967.75,0,0.097887386,0,0,3.7469205,0,0,0,0
1967.8333,6.5218626,4.3269222,0,0.13359777,2.9553214e-06,0,25.767589,0,0
1967.9167,8.2532135,6.1600635,0,0.17924502,2.9413536e-06,0,34.193847,0,0
1968,7.1307925,6.7485083,0,0.16525058,2.8296372e-06,0,31.213385,0,0
1968.0833,6.2370824,6.7406512,0,0.14988312,2.5934552e-06,0,28.612529,0,0
1968.1667,5.4924587,6.5476449,0,0.13744582,2.7323803e-06,0,26.242711,0,0
1968.25,4.8504806,6.2543683,0,0.18290453,0.015358849,0,23.981446,8.7703161,0
1968.3333,4.3192799,5.9218515,0,1.436664,0.461148,0,21.93416,31.193575,0
1968.4167,0.13582386,5.5431513,0,0.076082867,1.6091584,0,0.69855382,29.102706,0
1968.5,0,1.3529913,0,0,2.2870482,0,0,10.351446,0
1968.5833,0,0.0078416967,0,0,3.0998555,0,0,3.5526675e-07,0
1968.6667,0,0.0081220884,0,0,3.6513229,0,0,0,0
1968.75,0,0.35223291,0,0,4.1967555,0,0,0,0
1968.8333,0,4.9468896,0,0,0.016312404,0,0,0,0
1968.9167,0,6.625098,0,0,0.02691018,0,0,0,0
1969,0,7.3883271,0,0,0.034484229,0,0,0,0
1969.0833,5.667875,7.481803,0,0.087630903,0.036886492,0,19.617516,0,0
1969.1667,5.8466252,7.2047312,0,0.095499233,0.036109308,0,21.111838,0,0
1969.25,5.1388494,6.8183542,0,0.14498006,0.034322343,0,19.338789,3.6691114,0
1969.3333,1.0760377,6.4234679,0,0.16627401,0.050784479,0,4.2114054,12.893784,0
1969.4167,0,2.0292722,0,0,0.12302101,0,0,1.8227903,0
1969.5,0,0.0080158412,0,0,1.5195789,0,0,6.5561662e-05,0
1969.5833,0,0.0082707329,0,0,2.6058464,0,0,3.9590102e-05,0
1969.6667,0,0.0084261901,0,0,3.3191444,0,0,6.5629044e-06,0
1969.75,0,0.0083860579,0,0,4.0216014,0,0,0,0
1969.8333,5.4919331,1.8740675,0,3.3739014,4.4344681,0,16.719016,0,0
1969.9167,10.554565,6.7864259,0,6.85289,4.1844833,0,33.701627,0,0
1970,9.0906032,7.6627747,0,6.330922,3.8641236,0,31.064909,0,0
1970.0833,7.9372171,7.6679373,0,5.9020172,3.6011789,0,28.82342,0,0
1970.1667,6.9226488,7.564525,0,5.5022582,3.3564291,0,26.642319,0,0
