year,froot_gCm2,leaf_gCm2,p_uptake_demand_ratio,gpp_pft7_gCm2day,gpp_pft9_gCm2day,gpp_pft10_gCm2day,l2fr_site,l2fr_canopy,l2fr_ustory,leaf_alloc_gCm2yr,froot_alloc_gCm2yr
1910.25,101.0575,15.257208,1.7103461e-06,-0.00011065054,-3.3815268e-06,0,80.526245,69.724625,65.93399,6.5943811,17.414398
1910.3333,64.866468,11.916224,4.2946549e-06,-3.2942322e-05,-5.3169163e-05,0,64.970009,65.863785,66.907104,4.8204526,0
1910.4167,51.975146,11.288497,5.6385388e-06,0.3428242,0.26276488,0.042059107,44.803551,62.590679,67.72673,31.44043,20.421547
1910.5,59.453115,12.677802,8.9482728e-06,1.2937859,1.1947525,0.52028643,47.527454,60.086025,68.205681,12.147723,214.42413
1910.5833,74.835755,12.841383,9.9390045e-06,0.9650745,1.1749324,0.51871847,51.340317,57.938271,68.360077,10.663022,198.0773
1910.6667,84.954798,12.905101,9.0055701e-06,0.75918433,0.84586927,0.34119067,53.4053,56.090069,68.220634,10.230637,138.47441
1910.75,85.895047,12.818399,6.2926574e-06,0.055424786,0,0,55.240005,54.486687,67.806656,6.7161126,5.9042987
1910.8333,79.929911,12.538769,4.6229229e-06,5.2120335e-05,0,0,58.283566,53.460083,67.130905,6.0824279,1.2951414
1910.9167,77.885278,12.192474,4.6785162e-06,1.7730825e-05,0,0,59.093723,53.017776,66.266602,7.1791764,2.3504873
1911,73.710077,11.59832,4.6274163e-06,-3.7909636e-12,0,0,58.49168,53.074253,65.345787,5.6803344,3.1800691
1911.0833,68.791203,10.919405,4.8936163e-06,-6.2700038e-09,0,0,58.003139,53.518902,64.477806,5.3425886,5.1542271
1911.1667,51.904403,10.261552,6.2314239e-06,-3.5487153e-09,0,0,64.340874,54.266327,63.613243,4.813058,6.8439768
1911.25,45.058127,9.5710726,7.1045597e-06,-1.1542075e-07,-5.9225406e-06,0,62.643806,54.987354,62.727779,4.4732557,12.712281
1911.3333,40.300544,8.9166611,8.1944881e-06,-3.1846443e-05,-8.5326593e-06,0,59.222668,55.444241,61.783855,3.9995977,5.9161927
1911.4167,35.563059,8.5361665,1.0032743e-05,0.17475579,0.30606192,0.039155205,55.701496,55.626064,60.525558,19.914692,7.449234
1911.5,38.44551,10.201679,1.7037635e-05,1.070326,1.541688,0.5563047,52.744114,55.038418,59.006786,21.147871,115.87586
1911.5833,47.87397,11.121949,1.7746097e-05,0.95278112,1.4086929,0.57082445,49.407383,54.179165,56.990265,15.436928,137.61026
1911.6667,58.62676,11.344042,1.3923669e-05,0.62055027,0.69973823,0.29510953,44.804562,53.541664,54.525803,9.0700643,86.744139
1911.75,63.159317,11.333274,1.1701602e-05,0.13202528,0,0,42.840492,53.022045,52.108707,7.3947632,21.910295
1911.8333,64.206593,11.197834,9.3029703e-06,0.0073403351,0,0,41.255051,52.51178,49.808743,6.264138,4.2977708
1911.9167,63.125484,10.830828,4.6916821e-06,0,0,0,39.367115,51.916019,47.652779,8.2666686,7.5170872
1912,59.44607,10.481951,5.0470971e-06,0,0,0,37.519398,51.177284,45.60059,5.9336689,11.657419
1912.0833,56.939356,9.999197,5.2878736e-06,-2.0017559e-11,0,0,35.836121,50.355766,43.779232,5.5521997,16.904351
1912.1667,55.63416,9.5185041,5.5091477e-06,-2.7300427e-10,0,0,33.463955,49.427322,42.06403,5.1068323,20.3296
1912.25,54.126557,8.9929039,5.6890553e-06,-5.9881336e-06,-4.5155217e-07,0,30.220211,48.332314,40.36916,4.2429722,10.282144
1912.3333,49.260378,8.4265508,6.6103526e-06,0.0050113739,0.011628178,0,26.529449,47.030048,38.723335,3.7000416,0.007932321
1912.4167,41.535314,8.7106759,8.3800842e-06,0.5610422,1.06562,0.20555424,24.075155,45.422112,37.098511,19.439525,73.323559
1912.5,44.516839,9.5619541,1.7164435e-05,0.94677495,1.8181984,0.59819347,21.1294,43.41185,34.545189,15.960173,171.27644
1912.5833,56.671344,10.166196,1.5324586e-05,0.79036047,1.5326252,0.52039624,17.86857,41.015091,31.874956,9.4545494,171.02748
1912.6667,66.80236,10.250664,1.2043653e-05,0.51082168,0.85604028,0.28611365,16.006098,38.533791,31.128359,8.1809277,83.572298
1912.75,64.417683,10.303684,1.0656064e-05,0.13151561,0,0,15.448286,35.939846,30.455971,6.823171,16.067482
1912.8333,50.152089,10.145381,6.6042649e-06,3.2175044e-05,0,0,16.993904,33.304588,29.656158,5.1588776,8.9650852
1912.9167,47.029849,9.762194,5.7965176e-06,0,0,0,17.994408,30.89127,28.691307,6.3353847,15.110973
1913,44.61655,9.3390802,5.8552982e-06,0,0,0,18.473358,28.638662,27.591461,4.343745,6.3387406
1913.0833,41.923948,8.8603506,6.3621019e-06,-6.0723949e-06,0,0,19.126774,26.593245,26.458807,3.9441151,3.335035
1913.1667,39.156247,8.421313,6.7821793e-06,-1.8720606e-05,0,0,19.569365,24.848009,25.244486,3.6889026,2.8738448
1913.25,35.738386,7.9863165,7.3321175e-06,-3.8042621e-05,-6.6049968e-06,0,18.58226,23.2045,23.908461,3.3904641,1.3079332
