year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1955.5,0,1.2950798,0,0,4.9492647,0,0,5.6201475,0
1955.5833,0,0.97509506,0,0,3.4091585,0,0,2.6173034,0
1955.6667,0,0.40597309,0,0,2.6641584,0,0,1.3290707,0
1955.75,0,0.34350633,0,0,3.1249631,0,0,2.3120822,0
1955.8333,0,0.43987539,0,0,5.0527773,0,0,2.9613682,0
1955.9167,0,0.51906303,0,0,7.8717736,0,0,3.4375561,0
1956,0,0.76843535,0,0,8.9755739,0,0,3.4483861,0
1956.0833,0,3.9541657,0,0,9.0665123,0,0,3.2527102,0
1956.1667,0,8.1622033,0,0,9.2904631,0,0,3.2717808,0
1956.25,0,9.9388003,0,0,12.380229,0,0,5.4387092,0
1956.3333,0,4.4004137,0,0,14.907112,0,0,6.938202,0
1956.4167,0,3.031353,0,0,10.085382,0,0,6.4307889,0
1956.5,0,0.68109635,0,0,3.176364,0,0,5.0272474,0
1956.5833,0,0.37359651,0,0,1.4954555,0,0,2.6168892,0
1956.6667,0,0.63300431,0,0,0.87638159,0,0,0.90248533,0
1956.75,0,0.92862233,0,0,0.64962987,0,0,0.86678809,0
1956.8333,0,1.1528033,0,0,0.62923379,0,0,1.1551098,0
1956.9167,0,1.3241641,0,0,0.62504789,0,0,1.3849785,0
1957,0,1.4278457,0,0,0.68199528,0,0,1.6321398,0
1957.0833,0,1.5765048,0,0,0.72669859,0,0,2.072001,0
1957.1667,0,1.7278472,0,0,0.73528944,0,0,2.3671974,0
1957.25,0,1.9263498,0,0,1.7435212,0,0,3.2624136,0
1957.3333,0,1.9036178,0,0,2.8307372,0,0,4.1497326,0
1957.4167,0,1.6801042,0,0,1.3434715,0,0,3.5498741,0
1957.5,0,0.0058807229,0,0,0.21081397,0,0,1.4207263,0
1957.5833,0,0.00018649796,0,0,0.079545608,0,0,0,0
1957.6667,0,1.8896388e-05,0,0,0.043368628,0,0,0,0
1957.75,0,0.20226058,0,0,0.03146254,0,0,0,0
1957.8333,0,0.72916212,0,0,0.030580637,0,0,0,0
1957.9167,0,0.89777999,0,0,0.030580867,0,0,0,0
1958,0,1.0082216,0,0,0.049149351,0,0,0,0
1958.0833,0,1.5456974,0,0,0.06693902,0,0,0,0
1958.1667,0,2.3225129,0,0,0.058982366,0,0,0,0
1958.25,0,2.9802554,0,0,0.056412572,0,0,0,0
1958.3333,0,2.5524196,0,0,0.35399297,0,0,4.1019088e-05,0
1958.4167,0,1.2496696,0,0,0.16113159,0,0,0,0
1958.5,0,0.0001068547,0,0,0.062090508,0,0,0,0
1958.5833,0,0,0,0,0.027874068,0,0,0,0
1958.6667,0,0,0,0,0.015889995,0,0,0,0
1958.75,0,0,0,0,0.0090747599,0,0,0,0
1958.8333,0,0,0,0,0.0088590908,0,0,0,0
1958.9167,0,0.014859507,0,0,0.0087257358,0,0,0,0
1959,0,0.29107439,0,0,0.0096646222,0,0,0,0
1959.0833,0,0.68079743,0,0,0.0095151075,0,0,0,0
1959.1667,0,0.79272727,0,0,0.0093874497,0,0,0,0
1959.25,0,0.63807897,0,0,1.869924,0,0,0,0
1959.3333,0,0.32625847,0,0,2.5234367,0,0,0,0
1959.4167,0,0.07193876,0,0,1.3065982,0,0,0,0
1959.5,0,3.2593319e-05,0,0,0.32936564,0,0,0,0
1959.5833,0,1.327198e-05,0,0,0.05215086,0,0,0,0
1959.6667,0,9.3525916e-07,0,0,0.025871805,0,0,0,0
1959.75,0,0,0,0,0.020691729,0,0,0,0
1959.8333,0,0,0,0,0.021398835,0,0,0,0
1959.9167,0,0,0,0,0.029055086,0,0,0,0
1960,0,0,0,0,0.074859813,0,0,0,0
1960.0833,0,2.8814345e-05,0,0,0.28374165,0,0,0,0
1960.1667,0,0.51662592,0,0,0.49374712,0,0,0,0
1960.25,0,3.408823,0,0,14.76121,0,0,0,0
1960.3333,0,6.1982331,0,0,22.90364,0,0,0,0
1960.4167,0,4.8007959,0,0,16.057092,0,0,0,0
1960.5,0,0,0,0,5.524205,0,0,0,0
1960.5833,0,0,0,0,1.8727594,0,0,0,0
1960.6667,0,0,0,0,1.2206554,0,0,0,0
1960.75,0,0,0,0,1.1354499,0,0,0,0
1960.8333,0,0,0,0,1.1607674,0,0,0,0
1960.9167,0,3.078896e-07,0,0,1.9948079,0,0,0,0
1961,0,0.00012076378,0,0,7.9840054,0,0,0,0
1961.0833,20.985958,0.98847785,0,15.95443,13.425555,0,4.6661613,0,0
1961.1667,49.082109,4.4684919,0,37.97106,16.876656,0,10.690011,0,0
1961.25,0,7.8966295,0,0,30.810351,0,0,0.3925118,0
1961.3333,0,10.583617,0,0,54.872137,0,0,0.51164131,0
1961.4167,0,4.3852924,0,0,35.139703,0,0,0,0
1961.5,0,0,0,0,7.488661,0,0,0,0
1961.5833,0,0,0,0,0.99539655,0,0,0,0
1961.6667,0,0,0,0,0.36421204,0,0,0,0
1961.75,0,0,0,0,0.27438639,0,0,0,0
1961.8333,0,1.0146479e-06,0,0,0.26220093,0,0,0,0
1961.9167,0,0.0044511984,0,0,0.29523437,0,0,0,0
1962,0,0.49621229,0,0,0.76832468,0,0,0,0
1962.0833,0,4.6845736,0,0,3.1787671,0,0,0,0
1962.1667,0,11.062397,0,0,9.4699415,0,0,0,0
1962.25,23.705402,14.772356,0,17.811413,27.962675,0,5.4311882,1.1180755,0
1962.3333,7.997661,13.357051,0,6.2143864,47.552922,0,1.8335996,2.9642158,0
1962.4167,0,4.6132573,0,0,34.069999,0,0,0.91393792,0
1962.5,0,0.0086396094,0,0,17.332876,0,0,0,0
1962.5833,0,0.00013746257,0,0,9.2787419,0,0,0,0
1962.6667,0,0.0079325654,0,0,5.9990013,0,0,0,0
1962.75,0,0.053128365,0,0,5.3651814,0,0,0,0
1962.8333,0,0.081550099,0,0,6.3684304,0,0,0,0
1962.9167,67.107607,0.08676411,0,49.273057,7.4039468,0,17.62478,0,0
1963,67.946844,0.092446645,0,51.729418,8.9289765,0,17.372235,0,0
1963.0833,64.171389,0.63307455,0,50.726727,13.579351,0,15.847902,0,0
1963.1667,60.567618,3.3890157,0,49.741252,17.676796,0,14.355386,0,0
1963.25,56.858556,6.6717664,0,48.594809,24.628175,0,13.002379,5.8005638,0
1963.3333,46.497139,10.006829,0,41.132555,26.479646,0,10.397196,9.2725938,0
1963.4167,0,7.8341593,0,0,18.969181,0,0,7.9641694,0
1963.5,0,0.26827117,0,0,6.6893928,0,0,2.4426434,0
1963.5833,0,0.18891621,0,0,5.4859351,0,0,0,0
1963.6667,0,0.2340485,0,0,4.0965249,0,0,0,0
1963.75,0,0.26794255,0,0,3.3983337,0,0,0,0
1963.8333,45.991128,0.40315944,0,34.197383,3.3444843,0,8.5279605,0,0
1963.9167,69.674847,0.50173789,0,53.287844,3.3472544,0,12.583045,0,0
1964,65.93259,0.66591837,0,52.334324,3.3919794,0,11.461541,0,0
1964.0833,62.151274,1.1758225,0,51.427482,3.5882424,0,10.32073,0,0
1964.1667,58.359195,3.2069782,0,50.528623,3.7429799,0,9.2723417,0,0
